Date,state,LaborForce,UnemploymentRate
2013-01-01,Ohio,5710874.0,7.5
2013-01-01,Oklahoma,1807341.0,5.3
2013-01-01,Oregon,1918564.0,8.5
2013-01-01,Pennsylvania,6485609.0,7.9
2013-01-01,Rhode island,557653.0,9.5
2013-01-01,South Carolina,2194191.0,8.4
2013-01-01,South Dakota,442860.0,4.0
2013-01-01,Tennessee,3100704.0,7.9
2013-01-01,Texas,12782095.0,6.5
2013-01-01,Utah,1391627.0,5.0
2013-01-01,Vermont,352098.0,4.6
2013-01-01,Virginia,4233882.0,5.8
2013-01-01,Washington,3465517.0,7.4
2013-01-01,West Virginia,804599.0,7.3
2013-01-01,Wisconsin,3078665.0,7.0
2013-01-01,Wyoming,306849.0,5.1
2013-02-01,Alabama,2180812.0,7.4
2013-02-01,Alaska,365142.0,7.0
2013-02-01,Arizona,3021932.0,7.9
2013-02-01,Arkansas,1326140.0,7.4
2013-02-01,California,18614456.0,9.4
2013-02-01,Colorado,2765868.0,7.3
2013-02-01,Connecticut,1862393.0,8.1
2013-02-01,Delaware,442719.0,7.1
2013-02-01,Florida,9428334.0,7.8
2013-02-01,Georgia,4776080.0,8.6
2013-02-01,Hawaii,646236.0,5.1
2013-02-01,Idaho,769533.0,6.6
2013-02-01,Illinois,6571939.0,9.3
2013-02-01,Indiana,3181912.0,8.4
2013-02-01,Iowa,1660293.0,4.9
2013-02-01,Kansas,1486147.0,5.5
2013-02-01,Kentucky,2067151.0,8.1
2013-02-01,Louisiana,2097870.0,7.1
2013-02-01,Maine,705153.0,7.1
2013-02-01,Maryland,3134392.0,6.8
2013-02-01,Massachusetts,3506639.0,6.9
2013-02-01,Michigan,4706912.0,9.1
2013-02-01,Minnesota,2957536.0,5.2
2013-02-01,Mississippi,1288530.0,8.9
2013-02-01,Missouri,3022164.0,6.8
2013-02-01,Montana,509850.0,5.6
2013-02-01,Nebraska,1019913.0,3.9
2013-02-01,Nevada,1379565.0,10.3
2013-02-01,New Hampshire,742191.0,5.4
2013-02-01,New Mexico,926830.0,7.0
2013-02-01,New York,9651505.0,8.1
2013-02-01,New jersey,4584049.0,8.9
2013-02-01,North Carolina,4702054.0,8.8
2013-02-01,North Dakota,403668.0,3.1
2013-02-01,Ohio,5711661.0,7.6
2013-02-01,Oklahoma,1805240.0,5.3
2013-02-01,Oregon,1914533.0,8.4
2013-02-01,Pennsylvania,6476720.0,7.8
2013-02-01,Rhode island,557115.0,9.4
2013-02-01,South Carolina,2191419.0,8.4
2013-02-01,South Dakota,442604.0,3.9
2013-02-01,Tennessee,3096126.0,8.0
2013-02-01,Texas,12791417.0,6.5
2013-02-01,Utah,1394091.0,4.9
2013-02-01,Vermont,351601.0,4.5
2013-02-01,Virginia,4231342.0,5.8
2013-02-01,Washington,3463646.0,7.3
2013-02-01,West Virginia,802673.0,7.1
2013-02-01,Wisconsin,3078497.0,7.0
2013-02-01,Wyoming,306804.0,5.0
2013-03-01,Alabama,2179552.0,7.3
2013-03-01,Alaska,365061.0,7.0
2013-03-01,Arizona,3021364.0,7.9
2013-03-01,Arkansas,1326434.0,7.4
2013-03-01,California,18614695.0,9.3
2013-03-01,Colorado,2765227.0,7.2
2013-03-01,Connecticut,1860344.0,8.1
2013-03-01,Delaware,442088.0,7.1
2013-03-01,Florida,9428809.0,7.6
2013-03-01,Georgia,4769314.0,8.6
2013-03-01,Hawaii,646805.0,5.0
2013-03-01,Idaho,769256.0,6.5
2013-03-01,Illinois,6563015.0,9.3
2013-03-01,Indiana,3181709.0,8.3
2013-03-01,Iowa,1663533.0,4.9
2013-03-01,Kansas,1485814.0,5.5
2013-03-01,Kentucky,2065749.0,8.1
2013-03-01,Louisiana,2099138.0,7.2
2013-03-01,Maine,705438.0,7.0
2013-03-01,Maryland,3133730.0,6.8
2013-03-01,Massachusetts,3507938.0,6.9
2013-03-01,Michigan,4711042.0,9.0
2013-03-01,Minnesota,2956696.0,5.2
2013-03-01,Mississippi,1285054.0,8.9
2013-03-01,Missouri,3018206.0,6.8
2013-03-01,Montana,510186.0,5.5
2013-03-01,Nebraska,1019828.0,3.9
2013-03-01,Nevada,1379976.0,10.2
2013-03-01,New Hampshire,741926.0,5.3
2013-03-01,New Mexico,925144.0,6.9
2013-03-01,New York,9651758.0,8.0
2013-03-01,New jersey,4574555.0,8.7
2013-03-01,North Carolina,4696913.0,8.6
2013-03-01,North Dakota,404388.0,3.0
2013-03-01,Ohio,5713245.0,7.6
2013-03-01,Oklahoma,1803826.0,5.4
2013-03-01,Oregon,1911585.0,8.3
2013-03-01,Pennsylvania,6468145.0,7.7
2013-03-01,Rhode island,556680.0,9.3
2013-03-01,South Carolina,2189284.0,8.2
2013-03-01,South Dakota,442425.0,3.9
2013-03-01,Tennessee,3091218.0,8.1
2013-03-01,Texas,12804276.0,6.5
2013-03-01,Utah,1396655.0,4.8
2013-03-01,Vermont,351208.0,4.5
2013-03-01,Virginia,4230364.0,5.8
2013-03-01,Washington,3462290.0,7.3
2013-03-01,West Virginia,800945.0,6.9
2013-03-01,Wisconsin,3078567.0,7.0
2013-03-01,Wyoming,306746.0,4.9
2013-04-01,Alabama,2178107.0,7.2
2013-04-01,Alaska,365073.0,7.0
2013-04-01,Arizona,3023002.0,7.9
2013-04-01,Arkansas,1326202.0,7.4
2013-04-01,California,18622241.0,9.2
2013-04-01,Colorado,2766087.0,7.1
2013-04-01,Connecticut,1860317.0,8.0
2013-04-01,Delaware,441632.0,7.0
2013-04-01,Florida,9438181.0,7.5
2013-04-01,Georgia,4765488.0,8.5
2013-04-01,Hawaii,647585.0,4.9
2013-04-01,Idaho,769331.0,6.4
2013-04-01,Illinois,6558406.0,9.2
2013-04-01,Indiana,3182826.0,8.1
2013-04-01,Iowa,1667620.0,4.9
2013-04-01,Kansas,1485983.0,5.5
2013-04-01,Kentucky,2064835.0,8.1
2013-04-01,Louisiana,2100337.0,7.1
2013-04-01,Maine,705741.0,6.9
2013-04-01,Maryland,3132990.0,6.7
2013-04-01,Massachusetts,3510733.0,6.9
2013-04-01,Michigan,4717423.0,8.9
2013-04-01,Minnesota,2956563.0,5.1
2013-04-01,Mississippi,1281875.0,8.8
2013-04-01,Missouri,3018139.0,6.8
2013-04-01,Montana,510345.0,5.5
2013-04-01,Nebraska,1019729.0,3.9
2013-04-01,Nevada,1380739.0,10.0
2013-04-01,New Hampshire,741676.0,5.2
2013-04-01,New Mexico,923860.0,6.9
2013-04-01,New York,9660078.0,7.9
2013-04-01,New jersey,4567974.0,8.6
2013-04-01,North Carolina,4694011.0,8.4
2013-04-01,North Dakota,405056.0,3.0
2013-04-01,Ohio,5717068.0,7.6
2013-04-01,Oklahoma,1803639.0,5.4
2013-04-01,Oregon,1909970.0,8.1
2013-04-01,Pennsylvania,6462138.0,7.6
2013-04-01,Rhode island,556398.0,9.3
2013-04-01,South Carolina,2188745.0,8.1
2013-04-01,South Dakota,442384.0,3.9
2013-04-01,Tennessee,3087054.0,8.0
2013-04-01,Texas,12823913.0,6.5
2013-04-01,Utah,1399488.0,4.8
2013-04-01,Vermont,350902.0,4.5
2013-04-01,Virginia,4232476.0,5.8
2013-04-01,Washington,3462153.0,7.2
2013-04-01,West Virginia,799753.0,6.8
2013-04-01,Wisconsin,3079492.0,6.9
2013-04-01,Wyoming,306679.0,4.8
2013-05-01,Alabama,2176524.0,7.1
2013-05-01,Alaska,365154.0,7.0
2013-05-01,Arizona,3025925.0,7.8
2013-05-01,Arkansas,1325281.0,7.4
2013-05-01,California,18634480.0,9.1
2013-05-01,Colorado,2767770.0,7.1
2013-05-01,Connecticut,1861705.0,7.9
2013-05-01,Delaware,441417.0,6.9
2013-05-01,Florida,9451917.0,7.4
2013-05-01,Georgia,4763632.0,8.4
2013-05-01,Hawaii,648595.0,4.9
2013-05-01,Idaho,769668.0,6.3
2013-05-01,Illinois,6556908.0,9.2
2013-05-01,Indiana,3184914.0,8.0
2013-05-01,Iowa,1671900.0,4.9
2013-05-01,Kansas,1486465.0,5.4
2013-05-01,Kentucky,2063856.0,8.1
2013-05-01,Louisiana,2101514.0,7.0
2013-05-01,Maine,706045.0,6.8
2013-05-01,Maryland,3132238.0,6.7
2013-05-01,Massachusetts,3514060.0,6.9
2013-05-01,Michigan,4724984.0,8.9
2013-05-01,Minnesota,2957110.0,5.0
2013-05-01,Mississippi,1278524.0,8.7
2013-05-01,Missouri,3020703.0,6.8
2013-05-01,Montana,510327.0,5.5
2013-05-01,Nebraska,1019559.0,3.8
2013-05-01,Nevada,1381585.0,9.9
2013-05-01,New Hampshire,741427.0,5.1
2013-05-01,New Mexico,923102.0,6.9
2013-05-01,New York,9672985.0,7.8
2013-05-01,New jersey,4563611.0,8.5
2013-05-01,North Carolina,4693173.0,8.2
2013-05-01,North Dakota,405653.0,3.0
2013-05-01,Ohio,5721942.0,7.5
2013-05-01,Oklahoma,1804215.0,5.3
2013-05-01,Oregon,1909278.0,8.0
2013-05-01,Pennsylvania,6457576.0,7.5
2013-05-01,Rhode island,556300.0,9.3
2013-05-01,South Carolina,2189813.0,7.9
2013-05-01,South Dakota,442478.0,3.8
2013-05-01,Tennessee,3082793.0,8.0
2013-05-01,Texas,12846262.0,6.4
2013-05-01,Utah,1402385.0,4.7
2013-05-01,Vermont,350653.0,4.5
2013-05-01,Virginia,4236360.0,5.7
2013-05-01,Washington,3462821.0,7.1
2013-05-01,West Virginia,798997.0,6.7
2013-05-01,Wisconsin,3080726.0,6.8
2013-05-01,Wyoming,306617.0,4.7
2013-06-01,Alabama,2174765.0,7.0
2013-06-01,Alaska,365262.0,7.0
2013-06-01,Arizona,3028952.0,7.8
2013-06-01,Arkansas,1324000.0,7.3
2013-06-01,California,18645876.0,9.0
2013-06-01,Colorado,2769223.0,7.0
2013-06-01,Connecticut,1863418.0,7.9
2013-06-01,Delaware,441465.0,6.8
2013-06-01,Florida,9464347.0,7.3
2013-06-01,Georgia,4761816.0,8.3
2013-06-01,Hawaii,649820.0,4.8
2013-06-01,Idaho,770199.0,6.2
2013-06-01,Illinois,6556074.0,9.1
2013-06-01,Indiana,3187584.0,7.8
2013-06-01,Iowa,1675671.0,4.8
2013-06-01,Kansas,1486898.0,5.4
2013-06-01,Kentucky,2062221.0,8.1
2013-06-01,Louisiana,2102566.0,6.9
2013-06-01,Maine,706309.0,6.7
2013-06-01,Maryland,3131551.0,6.6
2013-06-01,Massachusetts,3516697.0,6.9
2013-06-01,Michigan,4732138.0,8.8
2013-06-01,Minnesota,2957938.0,5.0
2013-06-01,Mississippi,1274902.0,8.6
2013-06-01,Missouri,3023445.0,6.8
2013-06-01,Montana,510270.0,5.5
2013-06-01,Nebraska,1019251.0,3.8
2013-06-01,Nevada,1382208.0,9.7
2013-06-01,New Hampshire,741194.0,5.1
2013-06-01,New Mexico,922686.0,6.9
2013-06-01,New York,9685182.0,7.8
2013-06-01,New jersey,4559345.0,8.4
2013-06-01,North Carolina,4693545.0,8.1
2013-06-01,North Dakota,406196.0,2.9
2013-06-01,Ohio,5726408.0,7.5
2013-06-01,Oklahoma,1804808.0,5.3
2013-06-01,Oregon,1908985.0,7.9
2013-06-01,Pennsylvania,6452910.0,7.4
2013-06-01,Rhode island,556409.0,9.3
2013-06-01,South Carolina,2191736.0,7.8
2013-06-01,South Dakota,442689.0,3.8
2013-06-01,Tennessee,3077449.0,7.9
2013-06-01,Texas,12866183.0,6.3
2013-06-01,Utah,1405140.0,4.6
2013-06-01,Vermont,350450.0,4.5
2013-06-01,Virginia,4240390.0,5.7
2013-06-01,Washington,3463764.0,7.1
2013-06-01,West Virginia,798464.0,6.6
2013-06-01,Wisconsin,3081531.0,6.8
2013-06-01,Wyoming,306561.0,4.7
2013-07-01,Alabama,2173167.0,7.1
2013-07-01,Alaska,365373.0,7.0
2013-07-01,Arizona,3031474.0,7.8
2013-07-01,Arkansas,1322766.0,7.3
2013-07-01,California,18652081.0,8.9
2013-07-01,Colorado,2769763.0,6.9
2013-07-01,Connecticut,1864609.0,7.8
2013-07-01,Delaware,441767.0,6.6
2013-07-01,Florida,9471902.0,7.2
2013-07-01,Georgia,4758794.0,8.2
2013-07-01,Hawaii,651268.0,4.8
2013-07-01,Idaho,770775.0,6.1
2013-07-01,Illinois,6553792.0,9.1
2013-07-01,Indiana,3190762.0,7.6
2013-07-01,Iowa,1678587.0,4.7
2013-07-01,Kansas,1487012.0,5.3
2013-07-01,Kentucky,2059502.0,8.1
2013-07-01,Louisiana,2103477.0,6.8
2013-07-01,Maine,706447.0,6.6
2013-07-01,Maryland,3130720.0,6.6
2013-07-01,Massachusetts,3517932.0,6.8
2013-07-01,Michigan,4737307.0,8.8
2013-07-01,Minnesota,2958811.0,4.9
2013-07-01,Mississippi,1271083.0,8.5
2013-07-01,Missouri,3024493.0,6.8
2013-07-01,Montana,510389.0,5.4
2013-07-01,Nebraska,1018741.0,3.8
2013-07-01,Nevada,1382407.0,9.6
2013-07-01,New Hampshire,741005.0,5.0
2013-07-01,New Mexico,922517.0,6.9
2013-07-01,New York,9692150.0,7.7
2013-07-01,New jersey,4552908.0,8.3
2013-07-01,North Carolina,4694477.0,7.9
2013-07-01,North Dakota,406698.0,2.9
2013-07-01,Ohio,5729085.0,7.6
2013-07-01,Oklahoma,1804774.0,5.3
2013-07-01,Oregon,1908801.0,7.8
2013-07-01,Pennsylvania,6446904.0,7.3
2013-07-01,Rhode island,556682.0,9.3
2013-07-01,South Carolina,2193371.0,7.6
2013-07-01,South Dakota,442951.0,3.8
2013-07-01,Tennessee,3070706.0,7.8
2013-07-01,Texas,12881306.0,6.3
2013-07-01,Utah,1407731.0,4.6
2013-07-01,Vermont,350269.0,4.4
2013-07-01,Virginia,4243329.0,5.7
2013-07-01,Washington,3464802.0,7.0
2013-07-01,West Virginia,797952.0,6.6
2013-07-01,Wisconsin,3081684.0,6.7
2013-07-01,Wyoming,306532.0,4.6
2013-08-01,Alabama,2171405.0,7.1
2013-08-01,Alaska,365454.0,7.0
2013-08-01,Arizona,3032939.0,7.7
2013-08-01,Arkansas,1321408.0,7.2
2013-08-01,California,18647231.0,8.8
2013-08-01,Colorado,2769026.0,6.8
2013-08-01,Connecticut,1864989.0,7.8
2013-08-01,Delaware,442276.0,6.5
2013-08-01,Florida,9472085.0,7.0
2013-08-01,Georgia,4753285.0,8.1
2013-08-01,Hawaii,652939.0,4.8
2013-08-01,Idaho,771321.0,6.0
2013-08-01,Illinois,6547571.0,9.1
2013-08-01,Indiana,3192815.0,7.5
2013-08-01,Iowa,1680556.0,4.7
2013-08-01,Kansas,1486564.0,5.3
2013-08-01,Kentucky,2055073.0,8.1
2013-08-01,Louisiana,2103643.0,6.6
2013-08-01,Maine,706313.0,6.5
2013-08-01,Maryland,3129141.0,6.5
2013-08-01,Massachusetts,3517355.0,6.7
2013-08-01,Michigan,4737880.0,8.8
2013-08-01,Minnesota,2959293.0,4.9
2013-08-01,Mississippi,1267008.0,8.4
2013-08-01,Missouri,3022915.0,6.7
2013-08-01,Montana,510712.0,5.4
2013-08-01,Nebraska,1017998.0,3.7
2013-08-01,Nevada,1382095.0,9.4
2013-08-01,New Hampshire,740857.0,5.0
2013-08-01,New Mexico,922566.0,6.9
2013-08-01,New York,9687837.0,7.7
2013-08-01,New jersey,4542657.0,8.1
2013-08-01,North Carolina,4693963.0,7.7
2013-08-01,North Dakota,407135.0,2.8
2013-08-01,Ohio,5727598.0,7.5
2013-08-01,Oklahoma,1803680.0,5.3
2013-08-01,Oregon,1908410.0,7.7
2013-08-01,Pennsylvania,6437449.0,7.3
2013-08-01,Rhode island,556982.0,9.3
2013-08-01,South Carolina,2193690.0,7.4
2013-08-01,South Dakota,443230.0,3.7
2013-08-01,Tennessee,3061555.0,7.8
2013-08-01,Texas,12889379.0,6.2
2013-08-01,Utah,1410108.0,4.5
2013-08-01,Vermont,350093.0,4.4
2013-08-01,Virginia,4243935.0,5.7
2013-08-01,Washington,3465091.0,7.0
2013-08-01,West Virginia,797285.0,6.6
2013-08-01,Wisconsin,3080854.0,6.6
2013-08-01,Wyoming,306522.0,4.6
2013-09-01,Alabama,2169270.0,7.2
2013-09-01,Alaska,365511.0,7.0
2013-09-01,Arizona,3033776.0,7.7
2013-09-01,Arkansas,1319612.0,7.1
2013-09-01,California,18632088.0,8.7
2013-09-01,Colorado,2767659.0,6.6
2013-09-01,Connecticut,1865002.0,7.7
2013-09-01,Delaware,442934.0,6.4
2013-09-01,Florida,9467499.0,6.9
2013-09-01,Georgia,4745704.0,7.9
2013-09-01,Hawaii,654749.0,4.8
2013-09-01,Idaho,771895.0,5.9
2013-09-01,Illinois,6538493.0,9.0
2013-09-01,Indiana,3192847.0,7.2
2013-09-01,Iowa,1681833.0,4.6
2013-09-01,Kansas,1485783.0,5.2
2013-09-01,Kentucky,2049298.0,8.0
2013-09-01,Louisiana,2102914.0,6.4
2013-09-01,Maine,705866.0,6.4
2013-09-01,Maryland,3126736.0,6.4
2013-09-01,Massachusetts,3515673.0,6.6
2013-09-01,Michigan,4734194.0,8.7
2013-09-01,Minnesota,2959346.0,4.8
2013-09-01,Mississippi,1262896.0,8.3
2013-09-01,Missouri,3020000.0,6.6
2013-09-01,Montana,511146.0,5.3
2013-09-01,Nebraska,1017086.0,3.7
2013-09-01,Nevada,1381434.0,9.2
2013-09-01,New Hampshire,740755.0,4.9
2013-09-01,New Mexico,922837.0,7.0
2013-09-01,New York,9671445.0,7.6
2013-09-01,New jersey,4529217.0,7.9
2013-09-01,North Carolina,4690536.0,7.5
2013-09-01,North Dakota,407517.0,2.8
2013-09-01,Ohio,5721899.0,7.4
2013-09-01,Oklahoma,1801696.0,5.3
2013-09-01,Oregon,1907949.0,7.6
2013-09-01,Pennsylvania,6424324.0,7.1
2013-09-01,Rhode island,557190.0,9.2
2013-09-01,South Carolina,2192758.0,7.2
2013-09-01,South Dakota,443529.0,3.7
2013-09-01,Tennessee,3050317.0,7.6
2013-09-01,Texas,12892798.0,6.1
2013-09-01,Utah,1412304.0,4.4
2013-09-01,Vermont,349922.0,4.3
2013-09-01,Virginia,4242422.0,5.7
2013-09-01,Washington,3464302.0,6.9
2013-09-01,West Virginia,796583.0,6.6
2013-09-01,Wisconsin,3079146.0,6.6
2013-09-01,Wyoming,306498.0,4.6
2013-10-01,Alabama,2167625.0,7.2
2013-10-01,Alaska,365552.0,7.0
2013-10-01,Arizona,3035645.0,7.6
2013-10-01,Arkansas,1317651.0,7.0
2013-10-01,California,18617976.0,8.6
2013-10-01,Colorado,2767060.0,6.4
2013-10-01,Connecticut,1865500.0,7.5
2013-10-01,Delaware,443679.0,6.3
2013-10-01,Florida,9466257.0,6.8
2013-10-01,Georgia,4739064.0,7.8
2013-10-01,Hawaii,656561.0,4.8
2013-10-01,Idaho,772545.0,5.7
2013-10-01,Illinois,6531285.0,8.8
2013-10-01,Indiana,3192201.0,7.0
2013-10-01,Iowa,1682991.0,4.5
2013-10-01,Kansas,1485261.0,5.1
2013-10-01,Kentucky,2043395.0,7.9
2013-10-01,Louisiana,2102349.0,6.2
2013-10-01,Maine,705193.0,6.3
2013-10-01,Maryland,3124293.0,6.3
2013-10-01,Massachusetts,3514864.0,6.5
2013-10-01,Michigan,4730318.0,8.6
2013-10-01,Minnesota,2959868.0,4.7
2013-10-01,Mississippi,1259333.0,8.2
2013-10-01,Missouri,3018648.0,6.6
2013-10-01,Montana,511592.0,5.3
2013-10-01,Nebraska,1016348.0,3.6
2013-10-01,Nevada,1381065.0,9.1
2013-10-01,New Hampshire,740709.0,4.9
2013-10-01,New Mexico,923343.0,7.0
2013-10-01,New York,9650536.0,7.4
2013-10-01,New jersey,4516243.0,7.7
2013-10-01,North Carolina,4685769.0,7.3
2013-10-01,North Dakota,407874.0,2.8
2013-10-01,Ohio,5715124.0,7.3
2013-10-01,Oklahoma,1799409.0,5.2
2013-10-01,Oregon,1908135.0,7.5
2013-10-01,Pennsylvania,6411110.0,7.0
2013-10-01,Rhode island,557269.0,9.2
2013-10-01,South Carolina,2191562.0,7.0
2013-10-01,South Dakota,443854.0,3.7
2013-10-01,Tennessee,3039438.0,7.4
2013-10-01,Texas,12899050.0,6.0
2013-10-01,Utah,1414439.0,4.3
2013-10-01,Vermont,349740.0,4.3
2013-10-01,Virginia,4240822.0,5.6
2013-10-01,Washington,3463476.0,6.8
2013-10-01,West Virginia,796163.0,6.7
2013-10-01,Wisconsin,3077519.0,6.5
2013-10-01,Wyoming,306442.0,4.6
2013-11-01,Alabama,2167180.0,7.2
2013-11-01,Alaska,365597.0,7.0
2013-11-01,Arizona,3039532.0,7.5
2013-11-01,Arkansas,1315812.0,6.9
2013-11-01,California,18614669.0,8.4
2013-11-01,Colorado,2768743.0,6.3
2013-11-01,Connecticut,1867073.0,7.4
2013-11-01,Delaware,444459.0,6.2
2013-11-01,Florida,9474475.0,6.7
2013-11-01,Georgia,4735656.0,7.7
2013-11-01,Hawaii,658284.0,4.8
2013-11-01,Idaho,773304.0,5.6
2013-11-01,Illinois,6529007.0,8.7
2013-11-01,Indiana,3192528.0,6.7
2013-11-01,Iowa,1684516.0,4.5
2013-11-01,Kansas,1485381.0,5.0
2013-11-01,Kentucky,2038240.0,7.8
2013-11-01,Louisiana,2102929.0,6.0
2013-11-01,Maine,704399.0,6.2
2013-11-01,Maryland,3122467.0,6.3
2013-11-01,Massachusetts,3516363.0,6.4
2013-11-01,Michigan,4729736.0,8.4
2013-11-01,Minnesota,2961337.0,4.7
2013-11-01,Mississippi,1256621.0,8.1
2013-11-01,Missouri,3020515.0,6.6
2013-11-01,Montana,511924.0,5.2
2013-11-01,Nebraska,1015997.0,3.6
2013-11-01,Nevada,1381503.0,8.9
2013-11-01,New Hampshire,740742.0,4.8
2013-11-01,New Mexico,923958.0,7.0
2013-11-01,New York,9631855.0,7.3
2013-11-01,New jersey,4507052.0,7.5
2013-11-01,North Carolina,4681782.0,7.1
2013-11-01,North Dakota,408253.0,2.8
2013-11-01,Ohio,5709479.0,7.1
2013-11-01,Oklahoma,1797259.0,5.2
2013-11-01,Oregon,1909513.0,7.4
2013-11-01,Pennsylvania,6401238.0,6.8
2013-11-01,Rhode island,557240.0,9.1
2013-11-01,South Carolina,2191109.0,6.8
2013-11-01,South Dakota,444225.0,3.6
2013-11-01,Tennessee,3030812.0,7.2
2013-11-01,Texas,12912799.0,5.9
2013-11-01,Utah,1416452.0,4.3
2013-11-01,Vermont,349505.0,4.2
2013-11-01,Virginia,4240890.0,5.6
2013-11-01,Washington,3463397.0,6.7
2013-11-01,West Virginia,796140.0,6.8
2013-11-01,Wisconsin,3076633.0,6.3
2013-11-01,Wyoming,306338.0,4.5
2013-12-01,Alabama,2167665.0,7.3
2013-12-01,Alaska,365674.0,7.0
2013-12-01,Arizona,3045046.0,7.4
2013-12-01,Arkansas,1314233.0,6.8
2013-12-01,California,18623953.0,8.3
2013-12-01,Colorado,2772991.0,6.1
2013-12-01,Connecticut,1869727.0,7.3
2013-12-01,Delaware,445267.0,6.2
2013-12-01,Florida,9492133.0,6.7
2013-12-01,Georgia,4735546.0,7.6
2013-12-01,Hawaii,659842.0,4.8
2013-12-01,Idaho,774133.0,5.4
2013-12-01,Illinois,6530529.0,8.5
2013-12-01,Indiana,3194641.0,6.5
2013-12-01,Iowa,1686595.0,4.5
2013-12-01,Kansas,1486214.0,4.9
2013-12-01,Kentucky,2034037.0,7.7
2013-12-01,Louisiana,2104957.0,5.8
2013-12-01,Maine,703514.0,6.2
2013-12-01,Maryland,3121406.0,6.2
2013-12-01,Massachusetts,3520340.0,6.3
2013-12-01,Michigan,4732893.0,8.3
2013-12-01,Minnesota,2963292.0,4.7
2013-12-01,Mississippi,1254595.0,8.1
2013-12-01,Missouri,3025140.0,6.6
2013-12-01,Montana,512004.0,5.1
2013-12-01,Nebraska,1015897.0,3.6
2013-12-01,Nevada,1382896.0,8.8
2013-12-01,New Hampshire,740786.0,4.8
2013-12-01,New Mexico,924484.0,6.9
2013-12-01,New York,9617388.0,7.1
2013-12-01,New jersey,4502856.0,7.3
2013-12-01,North Carolina,4679576.0,7.0
2013-12-01,North Dakota,408710.0,2.8
2013-12-01,Ohio,5704631.0,6.9
2013-12-01,Oklahoma,1795219.0,5.1
2013-12-01,Oregon,1912046.0,7.3
2013-12-01,Pennsylvania,6395638.0,6.7
2013-12-01,Rhode island,557167.0,9.0
2013-12-01,South Carolina,2191798.0,6.6
2013-12-01,South Dakota,444624.0,3.6
2013-12-01,Tennessee,3024807.0,7.1
2013-12-01,Texas,12932783.0,5.8
2013-12-01,Utah,1418146.0,4.2
2013-12-01,Vermont,349195.0,4.2
2013-12-01,Virginia,4242889.0,5.5
2013-12-01,Washington,3464000.0,6.6
2013-12-01,West Virginia,796384.0,6.8
2013-12-01,Wisconsin,3076376.0,6.2
2013-12-01,Wyoming,306198.0,4.5
2014-01-01,Alabama,2168428.0,7.3
2014-01-01,Alaska,365799.0,7.0
2014-01-01,Arizona,3051457.0,7.3
2014-01-01,Arkansas,1313049.0,6.6
2014-01-01,California,18642581.0,8.2
2014-01-01,Colorado,2778846.0,6.0
2014-01-01,Connecticut,1873154.0,7.2
2014-01-01,Delaware,446172.0,6.1
2014-01-01,Florida,9515399.0,6.6
2014-01-01,Georgia,4737586.0,7.5
2014-01-01,Hawaii,661200.0,4.7
2014-01-01,Idaho,774988.0,5.3
2014-01-01,Illinois,6532335.0,8.3
2014-01-01,Indiana,3198517.0,6.4
2014-01-01,Iowa,1689281.0,4.4
2014-01-01,Kansas,1487673.0,4.8
2014-01-01,Kentucky,2030525.0,7.5
2014-01-01,Louisiana,2108395.0,5.7
2014-01-01,Maine,702570.0,6.1
2014-01-01,Maryland,3121011.0,6.1
2014-01-01,Massachusetts,3526237.0,6.2
2014-01-01,Michigan,4738279.0,8.1
2014-01-01,Minnesota,2965153.0,4.6
2014-01-01,Mississippi,1252974.0,8.0
2014-01-01,Missouri,3030983.0,6.7
2014-01-01,Montana,511775.0,5.0
2014-01-01,Nebraska,1015794.0,3.5
2014-01-01,Nevada,1384977.0,8.6
2014-01-01,New Hampshire,740783.0,4.7
2014-01-01,New Mexico,924850.0,6.9
2014-01-01,New York,9606919.0,7.0
2014-01-01,New jersey,4502712.0,7.2
2014-01-01,North Carolina,4679168.0,6.8
2014-01-01,North Dakota,409306.0,2.7
2014-01-01,Ohio,5699647.0,6.6
2014-01-01,Oklahoma,1793116.0,5.0
2014-01-01,Oregon,1915298.0,7.3
2014-01-01,Pennsylvania,6393561.0,6.5
2014-01-01,Rhode island,557079.0,8.9
2014-01-01,South Carolina,2193665.0,6.4
2014-01-01,South Dakota,444999.0,3.6
2014-01-01,Tennessee,3021159.0,6.9
2014-01-01,Texas,12955047.0,5.7
2014-01-01,Utah,1419460.0,4.1
2014-01-01,Vermont,348833.0,4.1
2014-01-01,Virginia,4246094.0,5.5
2014-01-01,Washington,3464903.0,6.5
2014-01-01,West Virginia,796570.0,6.9
2014-01-01,Wisconsin,3076484.0,6.1
2014-01-01,Wyoming,306067.0,4.4
2014-02-01,Alabama,2168827.0,7.2
2014-02-01,Alaska,365976.0,7.0
2014-02-01,Arizona,3058184.0,7.1
2014-02-01,Arkansas,1312338.0,6.5
2014-02-01,California,18664989.0,8.0
2014-02-01,Colorado,2784943.0,5.8
2014-02-01,Connecticut,1876886.0,7.0
2014-02-01,Delaware,447249.0,6.1
2014-02-01,Florida,9538905.0,6.6
2014-02-01,Georgia,4740450.0,7.4
2014-02-01,Hawaii,662407.0,4.6
2014-02-01,Idaho,775841.0,5.2
2014-02-01,Illinois,6531571.0,8.1
2014-02-01,Indiana,3203714.0,6.3
2014-02-01,Iowa,1692269.0,4.4
2014-02-01,Kansas,1489497.0,4.8
2014-02-01,Kentucky,2027016.0,7.4
